FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/8-one-to-one/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/8-one-to-one/create-test.js,4,1,69,87,10,11.494,0.666,23.718,47408.306,356,2633.795,49,1998.837,107.007,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/8-one-to-one/accessor-test.js,0,1,36,30,8,26.667,0.192,15.273,8780.036,113,487.78,34,574.883,119.713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/create-test.js,4,1,64,78,10,12.821,0.566,20.658,35073.565,304,1948.531,48,1697.829,109.807,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/association-set-id-test.js,0,1,38,33,8,24.242,0.217,11.731,7641.547,126,424.53,36,651.411,124.576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/7-named-one-way-reflexive/accessor-test.js,0,1,30,25,7,28,0.146,12,5266.347,87,292.575,33,438.862,124.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/create-test.js,4,1,64,78,10,12.821,0.571,20.128,34469.28,305,1914.96,49,1712.487,109.866,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/association-set-id-test.js,0,1,38,33,8,24.242,0.217,11.731,7641.547,126,424.53,36,651.411,124.576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
